test_case,observable,method,noise_level,derivative_order,rmse,eval_time,fit_time,success,implementation,mae,max_error,category
lv_periodic,x1(t),AAA_Julia,0.05,1,49.55780146855621,0.0314400196075439,0.0,True,Julia,11.077971945016325,428.5784367043307,Julia
lv_periodic,x1(t),AAA_Julia,0.05,2,25064.775127110388,0.0314400196075439,0.0,True,Julia,4204.680148528162,216388.3083394234,Julia
lv_periodic,x1(t),AAA_Julia,0.05,3,20932109.11190217,0.0314400196075439,0.0,True,Julia,3323315.04913121,182936529.81393412,Julia
lv_periodic,x1(t),AAA_lowpres_Julia,0.05,0,0.2132598282841034,5.368774175643921,0.0,True,Julia,0.1714241241652722,0.593002626751193,Julia
lv_periodic,x1(t),AAA_lowpres_Julia,0.05,1,191.78414698416745,5.368774175643921,0.0,True,Julia,64.22724964352066,1269.911526750238,Julia
lv_periodic,x1(t),AAA_lowpres_Julia,0.05,2,23797.741520386877,5.368774175643921,0.0,True,Julia,6932.54639268226,164030.65618771763,Julia
lv_periodic,x1(t),AAA_lowpres_Julia,0.05,3,14904328.200329082,5.368774175643921,0.0,True,Julia,2918586.3166124844,131579196.57244532,Julia
lv_periodic,x2(t),BSpline5_Julia,0.05,0,0.0784841414561876,0.0006270408630371,0.0,True,Julia,0.0617524766548761,0.181350651303741,Julia
lv_periodic,x2(t),BSpline5_Julia,0.05,1,0.5725351198907453,0.0006270408630371,0.0,True,Julia,0.4261881938689234,2.3829705259822136,Julia
lv_periodic,x2(t),BSpline5_Julia,0.05,2,6.743044332985863,0.0006270408630371,0.0,True,Julia,3.759046721579513,46.05521842299462,Julia
lv_periodic,x2(t),BSpline5_Julia,0.05,3,72.70873064931493,0.0006270408630371,0.0,True,Julia,34.16488853890922,579.0338484179249,Julia
lv_periodic,x2(t),GPR_Julia,0.05,0,0.0545700089951075,0.0165400505065917,0.0,True,Julia,0.04425986709245,0.1373449694711832,Julia
lv_periodic,x2(t),GPR_Julia,0.05,1,0.4165662461218029,0.0165400505065917,0.0,True,Julia,0.3223477594298697,1.5742225601339503,Julia
lv_periodic,x2(t),GPR_Julia,0.05,2,3.7318334730179976,0.0165400505065917,0.0,True,Julia,2.9349402841984333,10.855286196866771,Julia
lv_periodic,x2(t),GPR_Julia,0.05,3,39.55639175204314,0.0165400505065917,0.0,True,Julia,30.148683597994776,126.22223164134486,Julia
lv_periodic,x2(t),LOESS_Julia,0.05,0,0.4623104472584449,0.0453689098358154,0.0,True,Julia,0.3359840858963631,1.2328050477487094,Julia
lv_periodic,x2(t),LOESS_Julia,0.05,1,2.2876816698639635,0.0453689098358154,0.0,True,Julia,1.6206557452018309,7.71737868516199,Julia
lv_periodic,x2(t),LOESS_Julia,0.05,2,32.02121073165319,0.0453689098358154,0.0,True,Julia,14.584091948921191,198.57591505172772,Julia
lv_periodic,x2(t),LOESS_Julia,0.05,3,5272.85535602261,0.0453689098358154,0.0,True,Julia,1059.0631366330233,42954.555620778,Julia
lv_periodic,x2(t),AAA_Julia,0.05,0,0.0744976773934682,0.0360140800476074,0.0,True,Julia,0.0599195383999545,0.2198445544335197,Julia
lv_periodic,x2(t),AAA_Julia,0.05,1,8.683559046280783,0.0360140800476074,0.0,True,Julia,2.524150724832116,65.34064497293912,Julia
lv_periodic,x2(t),AAA_Julia,0.05,2,6080.065533110749,0.0360140800476074,0.0,True,Julia,1052.274269441028,42708.9354567252,Julia
lv_periodic,x2(t),AAA_Julia,0.05,3,7184470.788006022,0.0360140800476074,0.0,True,Julia,1120697.522665747,59726161.29493955,Julia
lv_periodic,x2(t),AAA_lowpres_Julia,0.05,0,0.0744976773934682,1.7321629524230957,0.0,True,Julia,0.0599195383999545,0.2198445544335197,Julia
lv_periodic,x2(t),AAA_lowpres_Julia,0.05,1,55.13739589480947,1.7321629524230957,0.0,True,Julia,27.443562755736284,417.19875274139577,Julia
lv_periodic,x2(t),AAA_lowpres_Julia,0.05,2,24452.84923066125,1.7321629524230957,0.0,True,Julia,3992.993690776678,239289.8554298005,Julia
lv_periodic,x2(t),AAA_lowpres_Julia,0.05,3,20526490.40140452,1.7321629524230957,0.0,True,Julia,2449098.730188496,205065862.96704477,Julia
vanderpol,x1(t),BSpline5_Julia,0.0,0,2.944352448503106e-16,0.0002050399780273,0.0,True,Julia,1.938081158705177e-16,1.3322676295501878e-15,Julia
vanderpol,x1(t),BSpline5_Julia,0.0,1,6.125396794611774e-07,0.0002050399780273,0.0,True,Julia,9.661205101173587e-08,6.012099573737828e-06,Julia
vanderpol,x1(t),BSpline5_Julia,0.0,2,6.136818558536985e-05,0.0002050399780273,0.0,True,Julia,1.1555877688195777e-05,0.0006021372857381,Julia
vanderpol,x1(t),BSpline5_Julia,0.0,3,0.0034509249334425,0.0002050399780273,0.0,True,Julia,0.0005102209779046,0.0342842712380573,Julia
vanderpol,x1(t),GPR_Julia,0.0,0,5.0584909131732896e-14,2.744986057281494,0.0,True,Julia,3.20186671455819e-14,1.6142642778049779e-13,Julia
vanderpol,x1(t),GPR_Julia,0.0,1,1.0305024696475345e-11,2.744986057281494,0.0,True,Julia,2.110650350864633e-12,8.937206530390539e-11,Julia
vanderpol,x1(t),GPR_Julia,0.0,2,1.3307609493871516e-09,2.744986057281494,0.0,True,Julia,1.9859092478291208e-10,1.2251348380232231e-08,Julia
vanderpol,x1(t),GPR_Julia,0.0,3,1.1372801229601245e-07,2.744986057281494,0.0,True,Julia,1.5090622397449092e-08,1.0913645382970572e-06,Julia
vanderpol,x1(t),LOESS_Julia,0.0,0,0.0019476814846942,0.0235300064086914,0.0,True,Julia,0.0012365456908752,0.0065999832081651,Julia
vanderpol,x1(t),LOESS_Julia,0.0,1,0.4097583399390939,0.0235300064086914,0.0,True,Julia,0.0816071108475707,3.931456583485502,Julia
vanderpol,x1(t),LOESS_Julia,0.0,2,1322.7256441451752,0.0235300064086914,0.0,True,Julia,147.4453715615381,13276.311183215385,Julia
vanderpol,x1(t),LOESS_Julia,0.0,3,6660402.261217902,0.0235300064086914,0.0,True,Julia,680121.0974845286,66931254.80794089,Julia
vanderpol,x1(t),AAA_Julia,0.0,0,4.37150034377244e-14,0.0411860942840576,0.0,True,Julia,1.5386344563675792e-14,2.891020756123908e-13,Julia
vanderpol,x1(t),AAA_Julia,0.0,1,,0.0411860942840576,0.0,True,Julia,,,Julia
vanderpol,x1(t),AAA_Julia,0.0,2,,0.0411860942840576,0.0,True,Julia,,,Julia
vanderpol,x1(t),AAA_Julia,0.0,3,,0.0411860942840576,0.0,True,Julia,,,Julia
vanderpol,x2(t),BSpline5_Julia,0.0,0,2.8178731239107436e-16,0.0002799034118652,0.0,True,Julia,1.6124387148425042e-16,1.3322676295501878e-15,Julia
vanderpol,x2(t),BSpline5_Julia,0.0,1,8.754221791677034e-06,0.0002799034118652,0.0,True,Julia,1.3086330319170969e-06,8.620766235845068e-05,Julia
vanderpol,x2(t),BSpline5_Julia,0.0,2,0.0008532146036621,0.0002799034118652,0.0,True,Julia,0.0001375656628185,0.0084578228732912,Julia
vanderpol,x2(t),BSpline5_Julia,0.0,3,0.0466064326014773,0.0002799034118652,0.0,True,Julia,0.0064813029508708,0.4650722467860433,Julia
vanderpol,x2(t),GPR_Julia,0.0,0,3.2757611085280886e-14,0.0192019939422607,0.0,True,Julia,2.1720180659546282e-14,1.1812772982011668e-13,Julia
vanderpol,x2(t),GPR_Julia,0.0,1,2.6023363449221225e-11,0.0192019939422607,0.0,True,Julia,3.746364604678423e-12,2.5684787630098066e-10,Julia
vanderpol,x2(t),GPR_Julia,0.0,2,3.338828233762626e-09,0.0192019939422607,0.0,True,Julia,4.1142514038103667e-10,3.3122589115919254e-08,Julia
vanderpol,x2(t),GPR_Julia,0.0,3,2.748183524640876e-07,0.0192019939422607,0.0,True,Julia,3.159918243019128e-08,2.7369185318093514e-06,Julia
vanderpol,x2(t),LOESS_Julia,0.0,0,0.0106285937788698,0.0257220268249511,0.0,True,Julia,0.005870527529341,0.0460746405561551,Julia
vanderpol,x2(t),LOESS_Julia,0.0,1,0.5305842646212141,0.0257220268249511,0.0,True,Julia,0.156327645873625,4.80329117159152,Julia
vanderpol,x2(t),LOESS_Julia,0.0,2,757.0122177930663,0.0257220268249511,0.0,True,Julia,87.79730647961024,7589.332148105083,Julia
vanderpol,x2(t),LOESS_Julia,0.0,3,1788420.1675830614,0.0257220268249511,0.0,True,Julia,188081.73472314136,17961095.489373457,Julia
vanderpol,x1(t),BSpline5_Julia,0.001,0,0.000818909144691,0.0003728866577148,0.0,True,Julia,0.000663014375973,0.0019304497150365,Julia
vanderpol,x1(t),BSpline5_Julia,0.001,1,0.0075558913086708,0.0003728866577148,0.0,True,Julia,0.0054905262577618,0.0436490315250952,Julia
vanderpol,x1(t),BSpline5_Julia,0.001,2,0.0867186455316725,0.0003728866577148,0.0,True,Julia,0.0504871580775466,0.5722986439980653,Julia
vanderpol,x1(t),BSpline5_Julia,0.001,3,0.8097246508967169,0.0003728866577148,0.0,True,Julia,0.4811989503415871,4.436195586651451,Julia
vanderpol,x1(t),GPR_Julia,0.001,0,0.0006279595866776,0.0170168876647949,0.0,True,Julia,0.0004736443680666,0.0017250228855816,Julia
vanderpol,x1(t),GPR_Julia,0.001,1,0.0051323234781842,0.0170168876647949,0.0,True,Julia,0.0041287682456146,0.0149826970105581,Julia
vanderpol,x1(t),GPR_Julia,0.001,2,0.0483099506884542,0.0170168876647949,0.0,True,Julia,0.0385246686259657,0.1262556308792906,Julia
vanderpol,x1(t),GPR_Julia,0.001,3,0.5896133634403916,0.0170168876647949,0.0,True,Julia,0.4141107204891261,3.10115914818995,Julia
vanderpol,x1(t),LOESS_Julia,0.001,0,0.0018598976741866,0.0391950607299804,0.0,True,Julia,0.0012225672500623,0.0065339246278668,Julia
vanderpol,x1(t),LOESS_Julia,0.001,1,0.2765114813117918,0.0391950607299804,0.0,True,Julia,0.0579293356472367,2.616515883530821,Julia
vanderpol,x1(t),LOESS_Julia,0.001,2,21.18446406200349,0.0391950607299804,0.0,True,Julia,5.141347417318369,172.7661127038779,Julia
vanderpol,x1(t),LOESS_Julia,0.001,3,28984.6065171843,0.0391950607299804,0.0,True,Julia,4763.638368933815,278780.9588970101,Julia
vanderpol,x1(t),AAA_Julia,0.001,0,0.0014026202685168,0.0419960021972656,0.0,True,Julia,0.0011515596094612,0.0040896359719997,Julia
vanderpol,x1(t),AAA_Julia,0.001,1,0.4751255434053663,0.0419960021972656,0.0,True,Julia,0.1496510365720547,3.896409257075608,Julia
vanderpol,x1(t),AAA_Julia,0.001,2,2651.165108275708,0.0419960021972656,0.0,True,Julia,310.6323905112431,26463.081350732813,Julia
vanderpol,x1(t),AAA_Julia,0.001,3,26865275.23709895,0.0419960021972656,0.0,True,Julia,2747664.543452384,269912626.8269201,Julia
vanderpol,x1(t),AAA_lowpres_Julia,0.001,0,0.0014026202685164,1.629367113113403,0.0,True,Julia,0.0011515596094608,0.0040896359719979,Julia
vanderpol,x1(t),AAA_lowpres_Julia,0.001,1,2864.234432190714,1.629367113113403,0.0,True,Julia,299.43024176066416,28782.78543554053,Julia
vanderpol,x1(t),AAA_lowpres_Julia,0.001,2,219063723.2585317,1.629367113113403,0.0,True,Julia,21895612.75381064,2201542841.02026,Julia
vanderpol,x1(t),AAA_lowpres_Julia,0.001,3,25140077843852.55,1.629367113113403,0.0,True,Julia,2508297889427.0376,252653729729233.75,Julia
vanderpol,x2(t),BSpline5_Julia,0.001,0,0.0007297467914217,0.0005710124969482,0.0,True,Julia,0.0005515326673504,0.0021666700153208,Julia
vanderpol,x2(t),BSpline5_Julia,0.001,1,0.0077622106735688,0.0005710124969482,0.0,True,Julia,0.005169737680946,0.0261607958928804,Julia
vanderpol,x2(t),BSpline5_Julia,0.001,2,0.0975035784956755,0.0005710124969482,0.0,True,Julia,0.0608153839172611,0.3489911218559343,Julia
vanderpol,x2(t),BSpline5_Julia,0.001,3,1.276588430125696,0.0005710124969482,0.0,True,Julia,0.7819624089541598,5.563880182535936,Julia
vanderpol,x2(t),GPR_Julia,0.001,0,0.0005056379800492,0.0192570686340332,0.0,True,Julia,0.000384323901811,0.0013349389018841,Julia
vanderpol,x2(t),GPR_Julia,0.001,1,0.0068224904118362,0.0192570686340332,0.0,True,Julia,0.0041771066633108,0.0409627555034508,Julia
vanderpol,x2(t),GPR_Julia,0.001,2,0.1188024696309037,0.0192570686340332,0.0,True,Julia,0.0638657114075319,0.8389428938727352,Julia
vanderpol,x2(t),GPR_Julia,0.001,3,2.36410038620253,0.0192570686340332,0.0,True,Julia,1.0893248389922552,16.943243995273207,Julia
vanderpol,x2(t),LOESS_Julia,0.001,0,0.0106062519162032,0.0267360210418701,0.0,True,Julia,0.0058886987047962,0.0458735576890845,Julia
vanderpol,x2(t),LOESS_Julia,0.001,1,0.3127329367627817,0.0267360210418701,0.0,True,Julia,0.1521247910152505,1.548332389131522,Julia
vanderpol,x2(t),LOESS_Julia,0.001,2,107.86360345266152,0.0267360210418701,0.0,True,Julia,31.444926411638857,692.8268836827474,Julia
vanderpol,x2(t),LOESS_Julia,0.001,3,116083.39046320532,0.0267360210418701,0.0,True,Julia,26128.98842054292,921195.2288269706,Julia
vanderpol,x2(t),AAA_Julia,0.001,0,0.0009442339258851,0.0266509056091308,0.0,True,Julia,0.0007566696626521,0.0029602774351179,Julia
vanderpol,x2(t),AAA_Julia,0.001,1,0.2876189245777086,0.0266509056091308,0.0,True,Julia,0.0917143503762458,1.5688575032346836,Julia
vanderpol,x2(t),AAA_Julia,0.001,2,396.0541754989141,0.0266509056091308,0.0,True,Julia,83.4921190277784,2612.623418047548,Julia
vanderpol,x2(t),AAA_Julia,0.001,3,996994.4740004026,0.0266509056091308,0.0,True,Julia,179554.26128620663,8043819.245447633,Julia
vanderpol,x2(t),AAA_lowpres_Julia,0.001,0,0.0009442339258846,1.3578109741210938,0.0,True,Julia,0.0007566696626518,0.0029602774351177,Julia
vanderpol,x2(t),AAA_lowpres_Julia,0.001,1,0.2401307864212951,1.3578109741210938,0.0,True,Julia,0.0911341349601164,1.7452009576199874,Julia
vanderpol,x2(t),AAA_lowpres_Julia,0.001,2,213.7431887769758,1.3578109741210938,0.0,True,Julia,46.44169543901585,1883.8189710036456,Julia
vanderpol,x2(t),AAA_lowpres_Julia,0.001,3,579062.1118461295,1.3578109741210938,0.0,True,Julia,86885.94891969218,5516458.594587456,Julia
vanderpol,x1(t),BSpline5_Julia,0.01,0,0.0098734116732608,0.0003321170806884,0.0,True,Julia,0.0080744974910967,0.0249062233127197,Julia
vanderpol,x1(t),BSpline5_Julia,0.01,1,0.0729296077517781,0.0003321170806884,0.0,True,Julia,0.0508188387396309,0.3558922534299178,Julia
vanderpol,x1(t),BSpline5_Julia,0.01,2,0.5409046620865727,0.0003321170806884,0.0,True,Julia,0.3566708565505674,2.438864542181894,Julia
vanderpol,x1(t),BSpline5_Julia,0.01,3,3.064559590435412,0.0003321170806884,0.0,True,Julia,2.1662869641113423,8.157663507028591,Julia
vanderpol,x1(t),GPR_Julia,0.01,0,0.0064572711713526,0.0127491950988769,0.0,True,Julia,0.0051879277134725,0.0133815039961344,Julia
vanderpol,x1(t),GPR_Julia,0.01,1,0.0450756427988432,0.0127491950988769,0.0,True,Julia,0.0326361285671278,0.2207959261957914,Julia
vanderpol,x1(t),GPR_Julia,0.01,2,0.325895177017649,0.0127491950988769,0.0,True,Julia,0.2338851392800103,1.364753754172063,Julia
vanderpol,x1(t),GPR_Julia,0.01,3,1.9981098147514087,0.0127491950988769,0.0,True,Julia,1.585377976869782,4.557593935679682,Julia
vanderpol,x1(t),LOESS_Julia,0.01,0,0.0057641664456822,0.0394239425659179,0.0,True,Julia,0.0048273830768566,0.0127083911774064,Julia
vanderpol,x1(t),LOESS_Julia,0.01,1,0.2137422272265178,0.0394239425659179,0.0,True,Julia,0.0572936558614767,2.086899534665863,Julia
vanderpol,x1(t),LOESS_Julia,0.01,2,39.67616633834941,0.0394239425659179,0.0,True,Julia,5.495433994583269,394.4046137445189,Julia
vanderpol,x1(t),LOESS_Julia,0.01,3,45027.385187632135,0.0394239425659179,0.0,True,Julia,4948.607829574842,451796.541924746,Julia
vanderpol,x1(t),AAA_Julia,0.01,0,0.0130891131278045,0.0242838859558105,0.0,True,Julia,0.0108351002303377,0.0370477840960821,Julia
vanderpol,x1(t),AAA_Julia,0.01,1,9.674772923544651,0.0242838859558105,0.0,True,Julia,1.9713420920932991,92.0518668014642,Julia
vanderpol,x1(t),AAA_Julia,0.01,2,80036.32271224645,0.0242838859558105,0.0,True,Julia,8567.626512964642,803664.7670169827,Julia
vanderpol,x1(t),AAA_Julia,0.01,3,1050056086.7519016,0.0242838859558105,0.0,True,Julia,105356447.2828381,10552757085.795828,Julia
vanderpol,x1(t),AAA_lowpres_Julia,0.01,0,0.0130891131278047,1.614511013031006,0.0,True,Julia,0.0108351002303376,0.0370477840960821,Julia
vanderpol,x1(t),AAA_lowpres_Julia,0.01,1,3.343886638975819,1.614511013031006,0.0,True,Julia,1.2538399370874211,22.01549581226443,Julia
vanderpol,x1(t),AAA_lowpres_Julia,0.01,2,6595.632553405517,1.614511013031006,0.0,True,Julia,1248.385595727509,46233.74711228385,Julia
vanderpol,x1(t),AAA_lowpres_Julia,0.01,3,21296595.533340476,1.614511013031006,0.0,True,Julia,3689854.18376446,147574497.56546542,Julia
vanderpol,x2(t),BSpline5_Julia,0.01,0,0.0067896708038028,0.0003061294555664,0.0,True,Julia,0.0048792391928845,0.0167294909145314,Julia
vanderpol,x2(t),BSpline5_Julia,0.01,1,0.0551529902252674,0.0003061294555664,0.0,True,Julia,0.0384408666141247,0.2465547974485415,Julia
vanderpol,x2(t),BSpline5_Julia,0.01,2,0.5653556317141588,0.0003061294555664,0.0,True,Julia,0.3440919119257901,2.906511505885355,Julia
vanderpol,x2(t),BSpline5_Julia,0.01,3,4.94108873299042,0.0003061294555664,0.0,True,Julia,3.054450533748219,17.041749652329607,Julia
vanderpol,x2(t),GPR_Julia,0.01,0,0.0044084133374353,0.0182511806488037,0.0,True,Julia,0.0029729040095571,0.0158981806086648,Julia
vanderpol,x2(t),GPR_Julia,0.01,1,0.0377148852817927,0.0182511806488037,0.0,True,Julia,0.0251711002324156,0.2150125350166585,Julia
vanderpol,x2(t),GPR_Julia,0.01,2,0.4946961227233774,0.0182511806488037,0.0,True,Julia,0.3095156614298752,2.496214698452722,Julia
vanderpol,x2(t),GPR_Julia,0.01,3,5.785301641395843,0.0182511806488037,0.0,True,Julia,3.68311691388865,30.37814192581514,Julia
vanderpol,x2(t),LOESS_Julia,0.01,0,0.0102246073485937,0.0273871421813964,0.0,True,Julia,0.0064504520834476,0.0379720491694355,Julia
vanderpol,x2(t),LOESS_Julia,0.01,1,1.0876917334256688,0.0273871421813964,0.0,True,Julia,0.2273962774343007,10.64357706808429,Julia
vanderpol,x2(t),LOESS_Julia,0.01,2,3569.353776712036,0.0273871421813964,0.0,True,Julia,421.64029140754445,35524.52608471412,Julia
vanderpol,x2(t),LOESS_Julia,0.01,3,17957001.428051133,0.0273871421813964,0.0,True,Julia,2058813.5933836184,178569130.5144226,Julia
vanderpol,x2(t),AAA_Julia,0.01,0,0.0098939075787689,0.0307140350341796,0.0,True,Julia,0.0078974028362501,0.0265392023902708,Julia
vanderpol,x2(t),AAA_Julia,0.01,1,8.074269569251854,0.0307140350341796,0.0,True,Julia,1.542351165026071,77.9580038254972,Julia
vanderpol,x2(t),AAA_Julia,0.01,2,42882.23614961832,0.0307140350341796,0.0,True,Julia,5012.917150390806,426038.5675994197,Julia
vanderpol,x2(t),AAA_Julia,0.01,3,348925262.99885833,0.0307140350341796,0.0,True,Julia,37994419.99927203,3490321642.913404,Julia
vanderpol,x2(t),AAA_lowpres_Julia,0.01,0,0.0098939075787684,1.538356065750122,0.0,True,Julia,0.0078974028362492,0.0265392023902708,Julia
vanderpol,x2(t),AAA_lowpres_Julia,0.01,1,2.380040628488609,1.538356065750122,0.0,True,Julia,0.851653799958253,20.170144444353912,Julia
vanderpol,x2(t),AAA_lowpres_Julia,0.01,2,2365.0851052629537,1.538356065750122,0.0,True,Julia,408.49510070903415,22767.0521315263,Julia
vanderpol,x2(t),AAA_lowpres_Julia,0.01,3,3961465.262231885,1.538356065750122,0.0,True,Julia,521378.0509990973,39074834.43676028,Julia
vanderpol,x1(t),BSpline5_Julia,0.05,0,0.0264705105909268,0.0002119541168212,0.0,True,Julia,0.0198781907288219,0.0717472470246101,Julia
vanderpol,x1(t),BSpline5_Julia,0.05,1,0.1541176068937301,0.0002119541168212,0.0,True,Julia,0.1101668156445251,0.6325773154168157,Julia
vanderpol,x1(t),BSpline5_Julia,0.05,2,1.206556419959795,0.0002119541168212,0.0,True,Julia,0.7604275635974898,6.646551165649642,Julia
vanderpol,x1(t),BSpline5_Julia,0.05,3,8.785744645351942,0.0002119541168212,0.0,True,Julia,4.998403267626925,50.89409728132137,Julia
vanderpol,x1(t),GPR_Julia,0.05,0,0.0236786809034675,0.0119900703430175,0.0,True,Julia,0.0179890052654704,0.0623752791013119,Julia
vanderpol,x1(t),GPR_Julia,0.05,1,0.0993247859543546,0.0119900703430175,0.0,True,Julia,0.0783245725713605,0.2738551283627766,Julia
vanderpol,x1(t),GPR_Julia,0.05,2,0.5269403212701902,0.0119900703430175,0.0,True,Julia,0.4204695455665335,1.3115503153798582,Julia
vanderpol,x1(t),GPR_Julia,0.05,3,3.144557700353128,0.0119900703430175,0.0,True,Julia,2.464034272551386,8.749895695645513,Julia
vanderpol,x1(t),LOESS_Julia,0.05,0,0.0256011806354945,0.0333409309387207,0.0,True,Julia,0.0206141128504862,0.0744230175325117,Julia
vanderpol,x1(t),LOESS_Julia,0.05,1,0.1969636112760867,0.0333409309387207,0.0,True,Julia,0.1359127573291252,0.967717121541768,Julia
vanderpol,x1(t),LOESS_Julia,0.05,2,28.32865983538374,0.0333409309387207,0.0,True,Julia,4.715939748035672,281.8196065113723,Julia
vanderpol,x1(t),LOESS_Julia,0.05,3,17107.90736100638,0.0333409309387207,0.0,True,Julia,1800.4358063768573,171880.28515055883,Julia
vanderpol,x1(t),AAA_Julia,0.05,0,0.0664708596920189,0.048703908920288,0.0,True,Julia,0.0508974204401009,0.2485873533541975,Julia
vanderpol,x1(t),AAA_Julia,0.05,1,26.402677194839164,0.048703908920288,0.0,True,Julia,6.6491960071381415,229.79337769192364,Julia
vanderpol,x1(t),AAA_Julia,0.05,2,155441.94475006603,0.048703908920288,0.0,True,Julia,18038.367222755147,1553983.7225502515,Julia
vanderpol,x1(t),AAA_Julia,0.05,3,1571316112.442606,0.048703908920288,0.0,True,Julia,160720543.9062961,15788459490.177044,Julia
vanderpol,x1(t),AAA_lowpres_Julia,0.05,0,0.0664708596920189,5.255686044692993,0.0,True,Julia,0.0508974204401009,0.2485873533541975,Julia
vanderpol,x1(t),AAA_lowpres_Julia,0.05,1,581.7566898851157,5.255686044692993,0.0,True,Julia,72.86092452512355,5803.681202554325,Julia
vanderpol,x1(t),AAA_lowpres_Julia,0.05,2,31012725.521097768,5.255686044692993,0.0,True,Julia,3200686.0601269044,311531000.4523836,Julia
vanderpol,x1(t),AAA_lowpres_Julia,0.05,3,2495822643703.9146,5.255686044692993,0.0,True,Julia,250632758030.81885,25081787335941.137,Julia
vanderpol,x2(t),BSpline5_Julia,0.05,0,0.0344161147077914,0.000277042388916,0.0,True,Julia,0.0281156462670412,0.1082540873199395,Julia
vanderpol,x2(t),BSpline5_Julia,0.05,1,0.3767709920411644,0.000277042388916,0.0,True,Julia,0.240486140940621,1.8434539464766253,Julia
vanderpol,x2(t),BSpline5_Julia,0.05,2,3.751196325277807,0.000277042388916,0.0,True,Julia,2.1361890665318093,19.82079316727888,Julia
vanderpol,x2(t),BSpline5_Julia,0.05,3,27.37062560232376,0.000277042388916,0.0,True,Julia,16.568009170516138,133.91493845793332,Julia
vanderpol,x2(t),GPR_Julia,0.05,0,0.0232537355256999,0.0144069194793701,0.0,True,Julia,0.0181815229301662,0.0681649851091825,Julia
vanderpol,x2(t),GPR_Julia,0.05,1,0.1911924256212671,0.0144069194793701,0.0,True,Julia,0.1420214286495865,0.6280889588792136,Julia
vanderpol,x2(t),GPR_Julia,0.05,2,1.37591035258774,0.0144069194793701,0.0,True,Julia,1.0809728755087058,3.9192647951783504,Julia
vanderpol,x2(t),GPR_Julia,0.05,3,12.986821545880307,0.0144069194793701,0.0,True,Julia,9.741551913967536,54.03782421711622,Julia
vanderpol,x2(t),LOESS_Julia,0.05,0,0.0207764441874727,0.0295357704162597,0.0,True,Julia,0.0166615080277939,0.0472977819660471,Julia
vanderpol,x2(t),LOESS_Julia,0.05,1,0.3918319626972456,0.0295357704162597,0.0,True,Julia,0.2129702685769587,2.706764811446824,Julia
vanderpol,x2(t),LOESS_Julia,0.05,2,151.16172123061114,0.0295357704162597,0.0,True,Julia,28.82357862095151,1349.2748380874143,Julia
vanderpol,x2(t),LOESS_Julia,0.05,3,242378.1554801309,0.0295357704162597,0.0,True,Julia,28909.192208648117,2423433.463981104,Julia
vanderpol,x2(t),AAA_Julia,0.05,0,0.0531759678139006,0.0281059741973876,0.0,True,Julia,0.0415196858829029,0.1174373970493602,Julia
vanderpol,x2(t),AAA_Julia,0.05,1,11.468646604620846,0.0281059741973876,0.0,True,Julia,4.163347838863641,83.36666506775506,Julia
vanderpol,x2(t),AAA_Julia,0.05,2,28498.923713887645,0.0281059741973876,0.0,True,Julia,4512.123095328086,273624.23020664655,Julia
vanderpol,x2(t),AAA_Julia,0.05,3,135278912.19714478,0.0281059741973876,0.0,True,Julia,16396450.329200024,1346518105.2114377,Julia
vanderpol,x2(t),AAA_lowpres_Julia,0.05,0,0.0531759678139016,1.5407941341400146,0.0,True,Julia,0.0415196858829039,0.1174373970493598,Julia
vanderpol,x2(t),AAA_lowpres_Julia,0.05,1,399.7410452022917,1.5407941341400146,0.0,True,Julia,52.41045162979497,3953.5290502917096,Julia
vanderpol,x2(t),AAA_lowpres_Julia,0.05,2,38808696.27178999,1.5407941341400146,0.0,True,Julia,3935620.198399113,389960929.25278085,Julia
vanderpol,x2(t),AAA_lowpres_Julia,0.05,3,5740729520681.439,1.5407941341400146,0.0,True,Julia,572263393673.8419,57693525662483.805,Julia
brusselator,Y(t),BSpline5_Julia,0.0,0,5.676119189187984e-16,0.0001711845397949,0.0,True,Julia,3.935245968473327e-16,1.7763568394002505e-15,Julia
brusselator,Y(t),BSpline5_Julia,0.0,1,0.2639508439625703,0.0001711845397949,0.0,True,Julia,0.0797711565326164,1.4345962891615471,Julia
brusselator,Y(t),BSpline5_Julia,0.0,2,1.8524005982741076,0.0001711845397949,0.0,True,Julia,0.5939634621483713,9.63031343966804,Julia
brusselator,Y(t),BSpline5_Julia,0.0,3,73.59652958499227,0.0001711845397949,0.0,True,Julia,19.35282212566296,446.9962871849269,Julia
brusselator,Y(t),GPR_Julia,0.0,0,0.034338384225477,0.0195240974426269,0.0,True,Julia,0.0143158368337354,0.1888936965364529,Julia
brusselator,Y(t),GPR_Julia,0.0,1,0.470065348881841,0.0195240974426269,0.0,True,Julia,0.1792088129671845,2.716509376165223,Julia
brusselator,Y(t),GPR_Julia,0.0,2,4.798213175901871,0.0195240974426269,0.0,True,Julia,1.8074275794009669,28.56242661408953,Julia
brusselator,Y(t),GPR_Julia,0.0,3,88.32160959246306,0.0195240974426269,0.0,True,Julia,26.95190386113432,574.6797196255458,Julia
brusselator,Y(t),LOESS_Julia,0.0,0,0.2651081577149596,0.0273101329803466,0.0,True,Julia,0.1191692761346362,1.1410590443155164,Julia
brusselator,Y(t),LOESS_Julia,0.0,1,1.248862275627768,0.0273101329803466,0.0,True,Julia,0.4860529660538186,8.317602832480363,Julia
